quote_date,shop_code,item_id_raw,region,price,indicator_box,item_id
199804,801,210101,12,0.41999999,,210101
199007,1,210101,2,0.44,,210101
199607,126,210101,8,0.81999999,,210101
200005,61,210101,2,0.55000001,,210101
199501,9,210101,13,0.69,,210101
200302,101,210101,8,0.94999999,,210101
198811,3,210101,4,0.63999999,,210101
199011,21,210101,4,0.62,,210101
200306,963,210101,9,0.64999998,,210101
199501,803,210101,4,0.25999999,,210101
200308,17,210101,7,0.97000003,,210101
198806,3,210101,4,0.63999999,,210101
199407,193,210101,2,0.88999999,,210101
199603,187,210101,8,0.75,,210101
200105,112,210101,11,0.95999998,,210101
199503,803,210101,10,0.19,S,210101
199504,926,210101,2,0.38999999,,210101
199302,803,210101,6,0.50999999,,210101
199902,40,210101,11,0.44999999,,210101
199811,803,210101,8,0.34999999,,210101
200211,113,210101,9,0.94999999,,210101
198904,30,210101,8,0.72000003,,210101
199309,4,210101,4,0.81999999,,210101
199303,88,210101,3,0.70999998,,210101
198901,5,210101,9,0.57999998,,210101
199401,63,210101,6,0.83999997,,210101
199709,55,210101,5,0.46000001,,210101
198904,4,210101,12,0.47999999,,210101
199205,910,210101,8,0.44999999,,210101
198803,3,210101,4,0.62,,210101
199107,901,210101,3,0.47,,210101
199702,801,210101,10,0.64999998,,210101
200012,1,210101,9,0.34999999,,210101
199011,3,210101,8,0.44999999,,210101
199712,21,210101,6,0.47,,210101
200305,801,210101,12,0.63,,210101
199408,1,210101,6,0.47,,210101
199306,130,210101,8,0.75,,210101
199907,802,210101,5,0.38999999,,210101
199811,9,210101,10,0.41999999,,210101
199912,803,210101,2,0.64999998,,210101
199707,911,210101,9,0.63,,210101
200310,801,210101,6,0.36000001,,210101
199302,65,210101,12,0.61000001,,210101
199509,926,210101,12,0.38999999,,210101
200401,963,210101,7,0.68000001,,210101
200212,937,210101,9,0.58999997,,210101
198910,1,210101,5,0.55000001,,210101
199009,3,210101,3,0.44,,210101
200005,109,210101,3,0.75,,210101
200304,964,210101,5,0.63999999,,210101
198802,2,210101,2,0.41,,210101
200311,951,210101,9,0.36000001,,210101
200306,20,210101,7,0.44,,210101
199003,4,210101,9,0.44999999,,210101
198809,1,210101,2,0.47999999,,210101
200401,83,210101,3,0.44999999,,210101
199912,112,210101,3,0.94999999,,210101
199912,937,210101,7,0.44999999,,210101
199811,801,210101,12,0.41999999,,210101
198804,7,210101,8,0.38999999,,210101
200103,133,210101,13,0.69,,210101
198812,15,210101,12,0.44,,210101
199502,901,210101,8,0.34999999,,210101
199411,910,210101,7,0.31999999,,210101
198909,22,210101,6,0.57999998,,210101
200103,46,210101,12,0.63,,210101
200011,801,210101,9,0.72000003,,210101
199901,64,210101,7,0.80000001,,210101
198909,3,210101,13,0.51999998,,210101
199511,57,210101,9,0.61000001,,210101
199801,27,210101,3,0.38999999,,210101
200209,803,210101,10,0.25999999,,210101
199008,41,210101,6,0.60000002,,210101
199201,2,210101,10,0.49000001,,210101
199605,911,210101,2,0.63,,210101
200003,68,210101,3,0.98000002,,210101
199001,2,210101,2,0.60000002,,210101
199403,901,210101,6,0.28999999,,210101
199011,3,210101,11,0.69,,210101
200301,9,210101,5,0.86000001,,210101
200004,6,210101,2,0.76999998,,210101
199610,36,210101,5,0.83999997,,210101
199112,8,210101,2,0.79000002,,210101
199211,802,210101,8,0.44999999,,210101
200303,74,210101,13,0.72000003,,210101
199709,901,210101,10,0.41999999,,210101
200106,937,210101,9,0.58999997,,210101
199910,50,210101,3,0.99000001,,210101
199403,801,210101,12,0.49000001,,210101
199909,808,210101,4,0.34999999,,210101
199910,1,210101,7,0.49000001,S,210101
199303,911,210101,4,0.60000002,,210101
200110,74,210101,13,0.69,Q,210101
198908,29,210101,3,0.57999998,,210101
199909,6,210101,2,0.76999998,,210101
199707,911,210101,2,0.63,,210101
199805,803,210101,6,0.49000001,,210101
200306,104,210101,12,0.69999999,,210101
199701,911,210101,10,0.63,,210101
200202,23,210101,13,1.27,,210101
200112,807,210101,3,0.38999999,Q,210101
200212,85,210101,12,0.64999998,,210101
199103,8,210101,5,0.47,,210101
199507,801,210101,7,0.61000001,,210101
199512,160,210101,9,0.44999999,,210101
199809,88,210101,6,0.74000001,,210101
199107,25,210101,5,0.76999998,,210101
199205,911,210101,12,0.57999998,,210101
199107,68,210101,5,0.55000001,,210101
200401,101,210101,8,0.99000001,,210101
200302,42,210101,11,0.64999998,,210101
199305,10,210101,3,0.70999998,,210101
200104,807,210101,3,0.34999999,S,210101
198805,2,210101,9,0.41999999,,210101
199112,113,210101,9,0.58999997,,210101
199601,22,210101,12,0.44999999,,210101
199909,50,210101,6,0.38999999,,210101
199602,44,210101,2,0.79000002,,210101
199709,801,210101,2,0.55000001,,210101
199301,911,210101,10,0.60000002,C,210101
199007,163,210101,13,0.63999999,,210101
199901,801,210101,11,0.34999999,,210101
199902,58,210101,3,0.81999999,,210101
199412,167,210101,3,0.58999997,,210101
199311,910,210101,5,0.47,,210101
200104,941,210101,2,0.55000001,,210101
199910,802,210101,10,0.63,R,210101
199103,9,210101,11,0.66000003,,210101
200004,808,210101,12,0.34999999,S,210101
199705,203,210101,3,0.79000002,,210101
199510,222,210101,3,0.69999999,,210101
199002,1,210101,2,0.49000001,,210101
199405,57,210101,9,0.56,,210101
199005,31,210101,6,0.38999999,,210101
198903,1,210101,11,0.44999999,,210101
198805,4,210101,4,0.56,,210101
199902,84,210101,9,0.98000002,,210101
199711,63,210101,6,0.88999999,,210101
198910,1,210101,6,0.46000001,,210101
199508,801,210101,4,0.34999999,,210101
199911,801,210101,3,0.34999999,,210101
198904,1,210101,4,0.44,,210101
199710,901,210101,9,0.41999999,,210101
200311,953,210101,10,0.44999999,,210101
200301,803,210101,11,0.19,S,210101
199805,259,210101,13,0.41999999,,210101
199109,2,210101,9,0.55000001,,210101
199111,17,210101,10,0.75,,210101
199303,105,210101,9,0.58999997,,210101
199206,43,210101,7,0.63999999,,210101
198903,4,210101,4,0.57999998,,210101
199902,50,210101,6,0.38999999,,210101
199610,5,210101,7,0.79000002,,210101
199504,14,210101,9,0.67000002,,210101
199406,801,210101,8,0.57999998,,210101
199312,803,210101,2,0.47,,210101
199707,910,210101,9,0.41999999,,210101
199807,50,210101,13,0.46000001,,210101
199605,910,210101,8,0.41999999,R,210101
200312,803,210101,3,0.50999999,,210101
200001,803,210101,6,0.72000003,,210101
199008,4,210101,9,0.60000002,,210101
199503,169,210101,3,0.88999999,,210101
199003,1,210101,12,0.44999999,,210101
200210,807,210101,8,0.38999999,,210101
199502,206,210101,4,0.82999998,,210101
200206,18,210101,6,0.94999999,,210101
199108,4,210101,5,0.47,,210101
199203,42,210101,7,0.56999999,,210101
199703,910,210101,6,0.41999999,,210101
199403,127,210101,13,0.58999997,,210101
199501,803,210101,5,0.34999999,,210101
199206,55,210101,5,0.49000001,,210101
200005,937,210101,6,0.44999999,,210101
199110,172,210101,8,0.47,,210101
200107,115,210101,5,0.92000002,,210101
199305,910,210101,5,0.47,,210101
199112,118,210101,2,0.54000002,,210101
199803,807,210101,6,0.41999999,,210101
198805,20,210101,3,0.41999999,,210101
198907,78,210101,4,0.51999998,,210101
199310,802,210101,8,0.49000001,,210101
199110,132,210101,4,0.49000001,,210101
199509,802,210101,7,0.51999998,,210101
198901,2,210101,6,0.49000001,,210101
199807,148,210101,7,0.69999999,,210101
200010,801,210101,4,0.34999999,Q,210101
200005,101,210101,9,0.80000001,,210101
200310,808,210101,5,0.41,Q,210101
199711,937,210101,6,0.41999999,,210101
199502,169,210101,12,0.85000002,,210101
199510,111,210101,8,0.49000001,,210101
199911,27,210101,3,0.43000001,,210101
200004,26,210101,13,0.38999999,,210101
199712,801,210101,12,0.41999999,,210101
199303,61,210101,2,0.70999998,,210101
200212,70,210101,6,1,,210101
199705,802,210101,3,0.41999999,,210101
200106,17,210101,6,0.49000001,,210101
198912,78,210101,4,0.41999999,,210101
198901,4,210101,3,0.63999999,,210101
199212,911,210101,7,0.57999998,,210101
199104,6,210101,8,0.47,,210101
199211,213,210101,7,0.49000001,,210101
199909,937,210101,12,0.44999999,,210101
199804,52,210101,2,0.49000001,,210101
199110,107,210101,3,0.79000002,,210101
198907,35,210101,4,0.41,,210101
199509,801,210101,2,0.34999999,,210101
199310,97,210101,12,0.49000001,,210101
199009,1,210101,3,0.44,,210101
199305,17,210101,3,0.88999999,,210101
199511,105,210101,9,0.75999999,,210101
199802,98,210101,2,0.81,,210101
199801,801,210101,11,0.38,,210101
199409,1,210101,12,0.64999998,,210101
200108,22,210101,13,0.49000001,Q,210101
199008,12,210101,3,0.64999998,,210101
199812,72,210101,3,0.75,,210101
199511,260,210101,10,0.44999999,,210101
199009,24,210101,12,0.57999998,,210101
199705,3,210101,8,0.76999998,,210101
199702,67,210101,8,0.69,,210101
199112,119,210101,5,0.47,,210101
200008,18,210101,6,0.91000003,,210101
200008,84,210101,9,0.99000001,,210101
198904,8,210101,2,0.57999998,,210101
200303,801,210101,10,0.75,,210101
199105,2,210101,3,0.51999998,,210101
200011,112,210101,2,0.73000002,,210101
198807,10,210101,3,0.56999999,,210101
199405,803,210101,8,0.28999999,,210101
199504,801,210101,8,0.54000002,,210101
199103,1,210101,6,0.5,,210101
199909,92,210101,7,0.72000003,R,210101
200301,941,210101,4,0.58999997,,210101
200211,808,210101,2,0.57999998,,210101
200312,801,210101,3,0.41,,210101
199802,18,210101,6,0.88999999,,210101
199004,9,210101,11,0.60000002,,210101
198810,1,210101,11,0.47999999,,210101
198806,7,210101,5,0.40000001,,210101
199705,937,210101,10,0.41999999,,210101
199407,802,210101,3,0.38999999,,210101
199812,179,210101,8,0.69,,210101
199612,901,210101,10,0.41999999,,210101
199404,801,210101,12,0.49000001,,210101
199501,11,210101,12,0.47,,210101
199601,150,210101,5,0.27000001,R,210101
199703,911,210101,11,0.63,,210101
199405,910,210101,9,0.47,,210101
199808,937,210101,9,0.44999999,,210101
199009,901,210101,7,0.44,,210101
198912,21,210101,3,0.47999999,,210101
199903,58,210101,3,0.81999999,,210101
199509,1,210101,7,0.58999997,,210101
200207,141,210101,9,0.85000002,,210101
199902,808,210101,2,0.63,,210101
199108,4,210101,10,0.44999999,,210101
199908,937,210101,5,0.44999999,,210101
199803,937,210101,8,0.41999999,,210101
200012,53,210101,12,0.81999999,,210101
200301,808,210101,5,0.38,Q,210101
200308,961,210101,4,0.63,,210101
199305,801,210101,3,0.44,,210101
199707,910,210101,10,0.41999999,,210101
199103,52,210101,11,0.47999999,,210101
199807,802,210101,4,0.34999999,,210101
200309,802,210101,8,0.63999999,,210101
200202,138,210101,7,0.94999999,,210101
199101,88,210101,3,0.64999998,,210101
198911,49,210101,8,0.57999998,,210101
199309,132,210101,7,0.49000001,,210101
199106,76,210101,11,0.47,,210101
199204,910,210101,5,0.44999999,,210101
200203,32,210101,2,1.09,C,210101
200309,941,210101,3,0.63999999,,210101
199304,802,210101,4,0.50999999,,210101
199910,808,210101,7,0.34999999,,210101
200107,130,210101,2,0.62,,210101
199104,24,210101,12,0.63,,210101
199104,68,210101,5,0.55000001,,210101
199307,96,210101,8,0.75999999,,210101
198811,9,210101,13,0.56999999,,210101
198903,5,210101,9,0.57999998,,210101
200112,803,210101,10,0.20999999,,210101
199301,802,210101,4,0.61000001,,210101
199306,4,210101,5,0.52999997,,210101
198904,1,210101,2,0.44,,210101
199910,50,210101,2,0.88,,210101
198804,2,210101,10,0.41999999,,210101
198909,11,210101,9,0.41,,210101
199412,30,210101,8,0.86000001,,210101
199305,125,210101,7,0.49000001,,210101
200310,73,210101,7,0.76999998,,210101
199603,911,210101,8,0.63,,210101
199902,149,210101,8,0.69,,210101
199401,111,210101,8,0.46000001,,210101
199110,2,210101,8,0.5,,210101
199903,2,210101,3,0.44999999,,210101
199407,93,210101,8,0.81999999,,210101
199112,14,210101,6,0.63999999,,210101
199307,45,210101,7,0.79000002,,210101
200302,7,210101,9,0.85000002,,210101
200104,801,210101,7,0.54000002,,210101
199408,105,210101,3,0.88999999,,210101
199503,803,210101,3,0.19,S,210101
199705,179,210101,8,0.72000003,C,210101
199008,1,210101,2,0.44,,210101
200202,802,210101,6,0.30000001,,210101
200010,161,210101,2,1.05,,210101
200009,18,210101,6,0.91000003,,210101
198909,95,210101,3,0.63999999,,210101
200206,937,210101,8,0.58999997,,210101
199212,141,210101,9,0.77999997,,210101
199401,910,210101,6,0.47,,210101
199609,802,210101,2,0.41999999,,210101
200305,937,210101,4,0.58999997,,210101
199503,11,210101,12,0.47,,210101
199804,801,210101,8,0.33000001,,210101
199611,801,210101,3,0.44999999,R,210101
199802,106,210101,3,0.34999999,,210101
200008,49,210101,2,0.99000001,,210101
199204,911,210101,8,0.57999998,,210101
200005,50,210101,2,0.88999999,,210101
198809,47,210101,3,0.54000002,,210101
199412,1,210101,7,0.56999999,,210101
199101,5,210101,3,0.47,,210101
199710,911,210101,11,0.49000001,,210101
199611,926,210101,11,0.41999999,,210101
199903,57,210101,8,0.79000002,,210101
199702,910,210101,2,0.41999999,,210101
199603,96,210101,8,0.81,,210101
199002,132,210101,4,0.46000001,,210101
198911,1,210101,9,0.40000001,,210101
200105,183,210101,3,0.44999999,,210101
199604,121,210101,2,0.41999999,,210101
199911,807,210101,3,0.38999999,,210101
200010,801,210101,3,0.34999999,,210101
198906,3,210101,3,0.44999999,,210101
200303,961,210101,12,0.63,,210101
199711,911,210101,2,0.49000001,,210101
200107,808,210101,4,0.34999999,Q,210101
199512,111,210101,5,0.77999997,,210101
200111,801,210101,9,0.63,,210101
199210,910,210101,4,0.44999999,,210101
200010,803,210101,9,0.23,,210101
199108,80,210101,2,0.56999999,,210101
199211,17,210101,4,0.77999997,,210101
199205,9,210101,13,0.64999998,,210101
199805,85,210101,9,0.56,,210101
200210,12,210101,6,0.60000002,,210101
198911,48,210101,12,0.47,,210101
199002,44,210101,8,0.54000002,,210101
200012,109,210101,3,0.75,,210101
200203,937,210101,8,0.58999997,,210101
199604,803,210101,12,0.55000001,,210101
198912,7,210101,10,0.47,,210101
199204,1,210101,9,0.49000001,,210101
200307,803,210101,5,0.46000001,,210101
198901,47,210101,4,0.44999999,,210101
199106,13,210101,12,0.60000002,,210101
199911,17,210101,12,0.93000001,,210101
199703,108,210101,3,0.49000001,S,210101
199603,78,210101,3,0.94,,210101
199801,316,210101,5,0.55000001,Q,210101
200109,808,210101,12,0.38999999,,210101
200311,87,210101,13,0.55000001,C,210101
199408,803,210101,10,0.28999999,,210101
199702,56,210101,6,0.55000001,,210101
199408,127,210101,13,0.58999997,,210101
199807,101,210101,9,0.81999999,,210101
200306,961,210101,5,0.63,,210101
199203,911,210101,11,0.57999998,,210101
198903,3,210101,5,0.44,,210101
199412,126,210101,8,0.70999998,,210101
199702,63,210101,6,0.88999999,,210101
199401,184,210101,9,0.70999998,,210101
200008,803,210101,12,0.64999998,,210101
199804,72,210101,3,0.69,,210101
199301,24,210101,11,0.77999997,,210101
200303,803,210101,11,0.23,,210101
199106,4,210101,3,0.68000001,,210101
198912,1,210101,4,0.44,,210101
199904,68,210101,3,0.93000001,,210101
199110,16,210101,13,0.58999997,,210101
199709,802,210101,10,0.56999999,,210101
199507,802,210101,8,0.41999999,,210101
199104,2,210101,12,0.47,,210101
199702,803,210101,6,0.55000001,,210101
198909,4,210101,10,0.60000002,,210101
200002,808,210101,2,0.55000001,,210101
198809,9,210101,11,0.56,,210101
199005,94,210101,3,0.68000001,,210101
199505,926,210101,9,0.38999999,,210101
199306,910,210101,8,0.47,,210101
199905,52,210101,2,0.49000001,R,210101
198806,5,210101,7,0.44,,210101
199509,177,210101,11,0.85000002,,210101
198912,8,210101,2,0.58999997,,210101
198803,130,210101,8,0.41,,210101
199112,85,210101,8,0.68000001,,210101
199202,115,210101,9,0.69,,210101
200312,98,210101,9,0.68000001,,210101
199606,901,210101,5,0.41999999,,210101
200012,939,210101,10,0.15000001,,210101
198804,2,210101,12,0.41999999,,210101
199509,801,210101,10,0.62,,210101
200212,53,210101,12,0.87,,210101
199406,132,210101,7,0.49000001,,210101
199109,63,210101,6,0.75999999,,210101
199208,8,210101,12,0.72000003,,210101
199304,803,210101,10,0.38999999,,210101
199803,801,210101,2,0.54000002,,210101
198910,1,210101,8,0.44999999,,210101
200304,937,210101,2,0.58999997,,210101
199809,136,210101,4,0.85000002,,210101
199105,20,210101,3,0.47999999,,210101
199705,22,210101,12,0.41999999,,210101
199506,198,210101,2,0.41999999,R,210101
200210,46,210101,12,0.64999998,,210101
199007,4,210101,10,0.60000002,,210101
199312,193,210101,2,0.76999998,,210101
199111,4,210101,12,0.38999999,,210101
199804,937,210101,5,0.41999999,,210101
200208,49,210101,2,0.99000001,,210101
199611,9,210101,3,0.81999999,,210101
199808,801,210101,12,0.41999999,,210101
198809,53,210101,9,0.36000001,,210101
199412,97,210101,12,0.51999998,,210101
199002,18,210101,3,0.63,,210101
199005,84,210101,6,0.57999998,,210101
199701,88,210101,3,0.67000002,,210101
199912,937,210101,4,0.44999999,,210101
198802,3,210101,5,0.41,,210101
199205,81,210101,10,0.69,,210101
199006,1,210101,2,0.49000001,,210101
199205,169,210101,3,0.81999999,,210101
200210,808,210101,3,0.38999999,Q,210101
199511,52,210101,2,0.63999999,,210101
200210,46,210101,3,0.85000002,,210101
199408,9,210101,3,0.82999998,,210101
199508,127,210101,13,0.58999997,,210101
200312,808,210101,4,0.41,Q,210101
198908,14,210101,13,0.60000002,,210101
200005,112,210101,3,0.94999999,,210101
200311,803,210101,3,0.50999999,,210101
199107,2,210101,12,0.56999999,,210101
199606,911,210101,5,0.63,,210101
198806,31,210101,6,0.41999999,,210101
199803,802,210101,4,0.41999999,,210101
199210,59,210101,8,0.38999999,,210101
199606,141,210101,9,0.83999997,,210101
199902,807,210101,3,0.38999999,,210101
199801,9,210101,13,0.49000001,S,210101
199408,910,210101,4,0.47,,210101
199702,280,210101,9,0.58999997,,210101
198810,35,210101,11,0.41999999,,210101
198806,8,210101,2,0.56,,210101
200211,803,210101,9,0.25999999,,210101
199807,17,210101,12,0.89999998,,210101
198903,2,210101,2,0.44,,210101
198907,12,210101,12,0.69999999,,210101
199712,1,210101,3,0.47,,210101
199411,802,210101,8,0.38999999,,210101
199203,911,210101,12,0.57999998,,210101
199002,2,210101,8,0.49000001,,210101
199501,911,210101,5,0.60000002,,210101
199006,4,210101,9,0.60000002,,210101
200004,803,210101,11,0.20999999,,210101
199401,198,210101,2,0.41999999,S,210101
200101,146,210101,9,0.56,,210101
199606,18,210101,9,0.64999998,,210101
199708,801,210101,7,0.58999997,,210101
199601,801,210101,6,0.38999999,,210101
199207,2,210101,11,0.47,,210101
198807,2,210101,3,0.41999999,,210101
198911,3,210101,5,0.51999998,,210101
199111,249,210101,13,0.69,,210101
200206,941,210101,5,0.58999997,,210101
199308,901,210101,9,0.38999999,,210101
199806,25,210101,9,0.28999999,,210101
199710,75,210101,2,0.81999999,,210101
199012,59,210101,8,0.64999998,,210101
200312,802,210101,10,0.69999999,,210101
200302,808,210101,12,0.41,,210101
199611,182,210101,3,0.70999998,,210101
199704,801,210101,5,0.41999999,,210101
199210,4,210101,12,0.52999997,,210101
199701,803,210101,11,0.27000001,S,210101
199311,182,210101,4,0.47999999,,210101
199109,14,210101,9,0.64999998,,210101
199903,939,210101,7,0.07,,210101
199310,803,210101,11,0.38999999,,210101
199105,1,210101,12,0.52999997,,210101
199409,30,210101,8,0.86000001,,210101
200101,803,210101,5,0.23,,210101
199003,1,210101,12,0.52999997,,210101
199605,2,210101,11,0.85000002,,210101
198912,3,210101,5,0.54000002,,210101
199808,53,210101,3,0.89999998,,210101
199809,801,210101,5,0.34999999,,210101
199803,808,210101,6,0.33000001,,210101
200103,803,210101,2,0.69,,210101
200401,137,210101,3,0.44999999,,210101
200011,61,210101,2,0.55000001,,210101
199604,4,210101,2,0.79000002,,210101
199506,116,210101,12,0.5,,210101
199002,3,210101,11,0.38999999,,210101
198802,1,210101,9,0.38,,210101
199805,801,210101,7,0.58999997,,210101
199609,3,210101,4,0.88,,210101
199607,803,210101,5,0.27000001,,210101
198806,1,210101,12,0.43000001,,210101
199404,911,210101,5,0.60000002,,210101
199909,939,210101,10,0.19,,210101
199503,802,210101,5,0.34999999,,210101
200101,937,210101,5,0.49000001,,210101
198810,28,210101,8,0.38,,210101
199707,194,210101,7,0.56,,210101
199503,926,210101,13,0.38999999,,210101
199301,250,210101,9,0.62,,210101
200304,808,210101,11,0.19,,210101
199705,214,210101,3,0.79000002,,210101
199402,121,210101,2,0.38999999,,210101
199504,3,210101,4,0.87,,210101
200302,126,210101,8,0.83999997,,210101
199209,164,210101,13,0.69999999,,210101
200311,941,210101,2,0.69,,210101
199203,1,210101,2,0.49000001,,210101
198804,10,210101,7,0.55000001,,210101
199302,249,210101,13,0.75999999,,210101
200208,146,210101,9,0.60000002,,210101
198811,20,210101,3,0.41999999,,210101
200303,941,210101,11,0.58999997,,210101
199112,9,210101,11,0.66000003,,210101
200203,137,210101,3,0.38999999,,210101
199311,77,210101,4,0.79000002,,210101
199002,2,210101,6,0.41,,210101
199504,23,210101,3,0.38999999,,210101
199308,911,210101,6,0.60000002,,210101
199503,105,210101,9,0.70999998,,210101
200006,802,210101,4,0.38999999,,210101
198906,8,210101,10,0.57999998,,210101
199401,911,210101,11,0.60000002,,210101
198804,56,210101,9,0.55000001,,210101
199305,911,210101,8,0.60000002,,210101
199508,9,210101,3,0.82999998,,210101
199509,33,210101,7,0.58999997,,210101
200401,46,210101,12,0.64999998,,210101
198810,6,210101,10,0.41999999,,210101
200309,801,210101,6,0.36000001,Q,210101
199909,64,210101,7,0.80000001,,210101
199102,123,210101,2,0.66000003,,210101
199311,910,210101,12,0.47,,210101
199111,5,210101,10,0.5,,210101
199312,9,210101,6,0.38999999,,210101
200302,803,210101,11,0.23,R,210101
199608,1,210101,7,0.63,,210101
199409,901,210101,10,0.34999999,,210101
199502,132,210101,4,0.51999998,,210101
199804,807,210101,6,0.38999999,,210101
199112,5,210101,7,0.73000002,,210101
199012,6,210101,8,0.50999999,,210101
199503,125,210101,6,0.81,,210101
200105,137,210101,3,0.38999999,,210101
199803,807,210101,11,0.41999999,,210101
199111,2,210101,2,0.54000002,,210101
200311,951,210101,12,0.36000001,,210101
199801,910,210101,4,0.37,S,210101
198901,2,210101,12,0.47999999,,210101
200303,104,210101,2,0.82999998,,210101
200308,802,210101,8,0.63999999,,210101
199204,803,210101,5,0.49000001,,210101
200207,937,210101,5,0.58999997,,210101
199402,45,210101,7,0.81,,210101
199402,801,210101,2,0.38999999,,210101
199107,16,210101,9,0.50999999,,210101
200011,937,210101,11,0.49000001,,210101
200306,951,210101,11,0.36000001,,210101
200105,112,210101,2,0.69999999,,210101
199210,911,210101,11,0.57999998,,210101
200203,121,210101,4,0.93000001,,210101
199207,22,210101,3,0.54000002,,210101
200011,15,210101,2,0.38999999,,210101
200303,962,210101,13,0.63,,210101
199602,213,210101,7,0.41999999,,210101
198802,4,210101,4,0.55000001,,210101
200311,962,210101,7,0.68000001,,210101
199105,61,210101,2,0.66000003,,210101
199805,808,210101,8,0.69,,210101
199109,131,210101,7,0.81999999,,210101
199802,78,210101,3,0.93000001,,210101
198905,3,210101,3,0.47,,210101
198912,1,210101,12,0.41999999,,210101
200307,963,210101,12,0.63,,210101
199012,34,210101,3,0.44999999,,210101
198901,27,210101,5,0.56,,210101
199011,122,210101,2,0.41,,210101
200309,937,210101,7,0.58999997,,210101
199807,32,210101,8,0.64999998,,210101
199505,911,210101,3,0.60000002,,210101
198903,11,210101,12,0.46000001,,210101
199104,1,210101,9,0.47,,210101
200207,78,210101,9,0.38999999,,210101
200008,937,210101,11,0.44999999,,210101
200103,807,210101,8,0.34999999,,210101
199010,8,210101,6,0.55000001,,210101
199407,17,210101,3,0.81,,210101
199704,19,210101,11,0.81999999,,210101
199012,119,210101,5,0.44999999,,210101
199412,18,210101,7,0.60000002,,210101
199308,81,210101,10,0.75,,210101
200003,64,210101,7,0.87,,210101
199012,2,210101,12,0.44999999,,210101
199404,802,210101,11,0.58999997,,210101
199310,801,210101,5,0.38999999,,210101
199808,54,210101,3,0.49000001,S,210101
199411,4,210101,4,0.80000001,,210101
200401,961,210101,5,0.68000001,,210101
199806,802,210101,8,0.41999999,,210101
200012,802,210101,9,0.41,,210101
199701,126,210101,8,0.83999997,,210101
199005,1,210101,2,0.44,,210101
200302,952,210101,2,0.41,,210101
199604,71,210101,2,0.79000002,,210101
199801,132,210101,3,0.83999997,,210101
199008,47,210101,4,0.51999998,,210101
198803,901,210101,5,0.41,,210101
199406,910,210101,3,0.47,,210101
199301,801,210101,12,0.44,,210101
200202,808,210101,6,0.38999999,Q,210101
200401,937,210101,8,0.64999998,,210101
199901,937,210101,6,0.44999999,,210101
200205,802,210101,4,0.38999999,,210101
199502,122,210101,3,0.75999999,,210101
199505,926,210101,8,0.38999999,,210101
199707,911,210101,11,0.63,,210101
198903,9,210101,11,0.57999998,,210101
199507,5,210101,7,0.81,,210101
198810,15,210101,12,0.41999999,,210101
199801,21,210101,6,0.47,,210101
199305,4,210101,12,0.56999999,,210101
199509,63,210101,6,0.88,,210101
200010,807,210101,10,0.38999999,,210101
199401,801,210101,7,0.63999999,,210101
198802,8,210101,12,0.58999997,,210101
199101,10,210101,11,0.56,,210101
199806,280,210101,9,0.58999997,,210101
198909,6,210101,6,0.40000001,,210101
199505,37,210101,7,0.23999999,,210101
199105,22,210101,6,0.64999998,,210101
199109,7,210101,5,0.49000001,,210101
199009,4,210101,5,0.44,,210101
199002,5,210101,3,0.58999997,,210101
199704,11,210101,12,0.55000001,,210101
199208,63,210101,6,0.80000001,,210101
199511,126,210101,8,0.79000002,,210101
200208,15,210101,2,0.34999999,,210101
200109,50,210101,2,0.94999999,,210101
199506,911,210101,4,0.63,,210101
199008,12,210101,8,0.51999998,,210101
199306,1,210101,6,0.49000001,,210101
199109,119,210101,5,0.55000001,,210101
199801,3,210101,8,0.76999998,,210101
199903,174,210101,3,0.58999997,,210101
199707,63,210101,2,0.47,,210101
200305,100,210101,2,0.94999999,,210101
200003,137,210101,3,0.43000001,,210101
199402,149,210101,10,0.75,,210101
200305,10,210101,3,0.66000003,,210101
199510,125,210101,7,0.62,,210101
199611,802,210101,5,0.41999999,,210101
198904,1,210101,6,0.46000001,,210101
198912,18,210101,7,0.47,,210101
199111,172,210101,8,0.47,,210101
199809,88,210101,3,0.69,,210101
199211,17,210101,3,0.81,,210101
199502,802,210101,7,0.58999997,,210101
199303,4,210101,12,0.5,,210101
199101,1,210101,8,0.55000001,,210101
199802,85,210101,12,0.58999997,,210101
199808,802,210101,5,0.34999999,,210101
199706,9,210101,4,0.64999998,,210101
200007,807,210101,6,0.38999999,,210101
198806,45,210101,7,0.52999997,,210101
200103,801,210101,3,0.34999999,,210101
199503,206,210101,4,0.82999998,,210101
199601,132,210101,7,0.49000001,,210101
200107,802,210101,5,0.38999999,,210101
199112,1,210101,12,0.47,,210101
199307,2,210101,12,0.49000001,,210101
198810,1,210101,7,0.41999999,,210101
199609,801,210101,5,0.41999999,,210101
199609,33,210101,7,0.76999998,,210101
199805,56,210101,6,0.55000001,,210101
198806,3,210101,5,0.5,,210101
198912,6,210101,9,0.60000002,,210101
199502,5,210101,7,0.76999998,,210101
199706,802,210101,9,0.58999997,,210101
200102,807,210101,4,0.34999999,,210101
199403,81,210101,11,0.82999998,,210101
199906,106,210101,3,0.38999999,,210101
199209,183,210101,5,0.49000001,,210101
200012,801,210101,4,0.34999999,Q,210101
198803,31,210101,6,0.41,,210101
200209,808,210101,11,0.19,,210101
199305,33,210101,7,0.72000003,,210101
199303,15,210101,10,0.56999999,,210101
199006,74,210101,10,0.62,,210101
199603,49,210101,8,0.83999997,,210101
